id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300512124,Chained Echoes,2022-12-08,M,JRPG,"Take up your sword, channel your magic or board your Mech. Chained Echoes is a 16-bit SNES style RPG set in a fantasy world where dragons are as common as piloted mechanical suits. Follow a group of heroes as they explore a land filled to the brim with charming characters, fantastic landscapes and vicious foes.

Can you bring peace to a continent where war has been waged for generations and betrayal lurks around every corner?

Chained Echoes is a story-driven game where a group of heroes travel around the vast continent of Valandis to bring an end to the war between its three kingdoms. In the course of their journey, they will travel through a wide array of diverse landscapes spanning from wind-tanned plateaus and exotic archipelagos to sunken cities and forgotten dungeons.","PC,PlayStation 4,Nintendo Switch,Xbox Series X",90.0,15.0,Universal acclaim,86.0,198,Generally favorable,"91,87,90,88",Matthias Linda,"DECK13 Spotlight,Deck 13,First Press Games"
1300569177,DAVE THE DIVER,2023-06-28,,Action Adventure,"Welcome to 'DAVE THE DIVER', a marine adventure set in the mysterious Blue Hole. Explore the sea with Dave by day, and run a sushi restaurant at night. Uncover the secrets of the Blue Hole, and unwrap this deep sea mystery involving 3 friends, each with distinct personalities. New adventures await.
","PC,Nintendo Switch,PlayStation 5",90.0,43.0,Universal acclaim,83.0,788,Generally favorable,"90,88,91",MINT ROCKET,MINT ROCKET
1300494285,The Stanley Parable: Ultra Deluxe,2022-04-27,T,First-Person Adventure,"The Stanley Parable: Ultra Deluxe is an expanded re-imagining of 2013's The Stanley Parable. You will play as Stanley, and you will not play as Stanley. You will make a choice, and you will become powerless. You are not here to win. The Stanley Parable is a game that plays you. ","PC,PlayStation 5,Xbox Series X,Nintendo Switch",90.0,15.0,Universal acclaim,83.0,521,Generally favorable,"90,89,93,87",Crows Crows Crows,Crows Crows Crows
1300505555,Chicory: A Colorful Tale,2021-06-10,,Adventure,"Something terrible happened. Chicory, superstar artist and wielder of the Brush, is missing, and all the color in the land vanished with her. It's up to you, Chicory's number one fan, to pick up the Brush and fill in for her. It's a big job but you're ready for it! Probably! Chicory: A Colorful Tale is a top-down adventure game in a coloring book world where you can draw on anything. Use your painting powers to explore new places, solve puzzles, help your friends, and change the world!","PC,PlayStation 5,Nintendo Switch",90.0,23.0,Universal acclaim,75.0,127,Generally favorable,"90,87,90",Greg Lobanov,Finji
1300578380,Tekken 8,2024-01-26,T,3D Fighting,"TEKKEN 8 continues the tragic saga of the Mishima bloodline and its world-shaking father-and-son grudge matches. This latest saga begins with Jin Kazama facing off against Kazuya Mishima in a city-shattering face-to-face showdown. After defeating his father, Heihachi Mishima, Kazuya continues his conquest for global domination, using the forces of G Corporation to wage war on the world. Jin is forced to face his fate head on as he is reunited with his long lost mother, and seeks to stop his father Kazuya's reign of terror. Absent for over 25 years, Jun Kazama re-joins TEKKEN 8 as a playable character. [Bandai Namco]","PlayStation 5,Xbox Series X,PC",90.0,96.0,Universal acclaim,76.0,956,Generally favorable,"90,89,91",Bandai Namco Games,Bandai Namco Games
1300532142,Neon White,2022-06-16,T,FPS,"Neon White is a lightning fast first-person action game about exterminating demons in Heaven. You are White, an assassin handpicked from Hell to compete with other demon slayers for a chance to live permanently in Heaven. The other assassins seem familiar, though… did you know them in a past life?

Features:
• You play as Neon White, an assassin plucked from Hell to compete with other demon slayers for a shot at redemption.
• Collect “Soul Cards” to attack your foes or discard them to use unique movement abilities.
• Compete for the best times by cleverly combining cards to discover massive shortcuts.
• Uncover Heaven’s mysteries by getting to know the other assassins… did you know them in a past life?","Nintendo Switch,PC,PlayStation 5,Xbox Series X",89.0,39.0,Generally favorable,83.0,323,Generally favorable,"88,89,88,88",Angel Matrix,Annapurna Interactive
1300506300,Xenoblade Chronicles: Definitive Edition,2020-05-29,T,Action RPG,"Join the fight between man and machine in the definitive edition of this critically-acclaimed RPG. Discover the origins of Shulk as he and his companions clash against a seemingly-unstoppable mechanical menace. Wield a future-seeing blade, chain together attacks, and carefully position your party members in strategic, real-time combat as you journey across a massive world. During an attack from the mechanical invaders known as the Mechon, Shulk discovers that he can tap into the full power of a mysterious blade known as the Monado. With the mighty Monado in hand, Shulk sets out to defeat the Mechon once and for all. In addition to the Mechon, you’ll run into wildlife that ranges from docile to deadly. Keep an eye on what attracts monsters’ attention to avoid unwanted conflict…or try your hand at bringing down an ultra-powerful Unique Monster. Upgrade your party as you progress through the adventure by selecting equipment, enhancing weapon skills, and using benefit-granting gems. Put your dependable companions to work by filling the party gauge to trigger a Chain Attack and attack enemies in quick succession.",Nintendo Switch,89.0,92.0,Generally favorable,89.0,1565,Generally favorable,89,Monolith Soft,Nintendo
1300583756,Pizza Tower,2023-01-26,,2D Platformer,"Peppino Spaghetti, a surprisingly agile and powerful fat balding italian, is on a mission to destroy the titular Pizza Tower in order to save his restaurant from annihilation. Follow him through his rampage across the many wacky floors of the tower, collecting toppings and beating up monsters!

PLAY as Peppino Spaghetti, the supersonic italian middle-aged man! And sometimes Gustavo.

Pizza Tower is a fast paced 2D platformer inspired by the Wario Land series, with an emphasis on movement, exploration and score attack. Featuring highly stylized pixel art inspired by the cartoons from the '90s, and a highly energetic soundtrack.",PC,89.0,8.0,Generally favorable,89.0,402,Generally favorable,89,Tour De Pizza,Tour De Pizza
1300619123,Monster Hunter Wilds,2025-02-28,T,Action RPG,"The unbridled force of nature runs wild and relentless, with environments transforming drastically from one moment to the next. This is a story of monsters and humans and their struggles to live in harmony in a world of duality. Fulfill your duty as a Hunter by tracking and defeating powerful monsters and forging strong new weapons and armor from the materials you harvest from your hunt as you uncover the connection between the people of the Forbidden Lands and the locales they inhabit. The ultimate hunting experience awaits you in Monster Hunter Wilds.

A few years past, a young boy named Nata was rescued at the border of the Forbidden Lands, an unexplored region the guild has yet to survey.
After hearing the boy’s tale of his lone escape from a mysterious monster that attacked his village, the Guild organized an expedition into the Forbidden Lands to investigate.

A Living World

Environments within the Forbidden Lands can drastically change as the weather shifts constantly and suddenly. During the harsh Fallow and perilous Inclemency periods, ravenous monsters will venture out to hunt in packs, yet during the Plenty periods, wildlife is rich and abundant.

Monsters

The monsters who inhabit these environments have been forced to adapt to the dynamic changes that occur, using their unique characteristics to survive and thrive.

Hunting

As the world around them changes, so must the hunters and their tactics. Not only will hunters have a multitude of weapons and armor to choose from, but the art of the hunt itself has evolved as hunters learn to anticipate monsters’ behavior and familiarize themselves with their environment.

Characters

From hunting partners to fellow expedition members, you’ll encounter plenty of those who will support you on your journey.","PC,Xbox Series X,PlayStation 5",89.0,91.0,Generally favorable,73.0,610,Mixed or average,"88,90,89",Capcom,Capcom
1300606576,Thank Goodness You're Here!,2024-08-01,,Adventure,"After arriving early for a big meeting with the mayor of a bizarre Northern English town, a traveling salesman takes the time to explore and meet the locals, who are all very eager to give him a series of increasingly odd jobs...

Thank Goodness You're Here! is a comedy slapformer, which unfolds over time as the players' exploration and antics leave their mark on the strange town of Barnsworth. With each completed odd job, new areas of the town open up, stranger and stranger tasks become available, and the clock ticks towards our salesman's big meeting. The town's colorful inhabitants are brought to life with vibrant hand-drawn animation, fully voiced dialogue, and wall-to-wall double entendres.","Nintendo Switch,PC,PlayStation 5",89.0,25.0,Generally favorable,77.0,136,Generally favorable,"84,89,84",Coal Supper,Panic Inc.
1300563822,Xenoblade Chronicles 3,2022-07-29,T,Action RPG,"""Fighting to liveand living to fight"" - A brand new RPG adventure awaits in Xenoblade Chronicles 3. Bringing together the futures of Xenoblade Chronicles and Xenoblade Chronicles 2, this title will take players to the world of Aionios, home to two hostile nations.  Keves: a nation where mechanical technology was developed. Their armies are composed of units consisting mainly of combat vehicles. They use units of small, mobile weapons operated by soldiers riding them. 

Agnus: a nation strong in ether, a magical technology. Their forces are built around units that specialise in ether combat, and they fight with small, mobile, autonomous weapons that use ether technology. 

Six soldiers hailing from these nations, will take part in a grand tale with life as its central theme. 

Noah: One of the protagonists of Xenoblade Chronicles 3 and a solider of Keves. Noah is also an ""off-seer"" who mourns for soldiers who've lost their lives on the battlefield. 

Lanz: An ally of Noah's who wields a great sword that doubles as a shield. 

Eunie: A childhood friend of Noah and Lanz who has a sharp tongue and rough personality. She specialises in healing her allies in battle. 

Mio: The other protagonist of this story, Mio is a soldier of Agnus and an off-seer like Noah. 

Taion: A tactician who fights alongside Mio using his smarts and insight. 

Sena: This soldier is an ally of Mio and Taion. Despite her petite figure, Sena wields immense physical strength!",Nintendo Switch,89.0,122.0,Generally favorable,87.0,1641,Generally favorable,89,Monolith Soft,Nintendo
