id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300538099,Death Stranding: Director's Cut,2021-09-24,M,Open-World Action,"From legendary game creator Hideo Kojima comes a genre-defying experience, now expanded and remastered for the PlayStation 5 console in this definitive Director’s Cut. In the future, a mysterious event known as the Death Stranding has opened a doorway between the living and the dead, leading to grotesque creatures from the afterlife roaming the fallen world marred by a desolate society. Take on the trials of Sam Bridges with advanced combat, more character actions and a competitive ranking system for special player challenges.* Make use of additional weapons and vehicles, take on new enemy types and explore new locations such as the Firing Range and Racetrack, featuring extra missions and minigames. Experience an extended storyline through new missions in an expanded area. ","PlayStation 5,PC,Xbox Series X",85.0,66.0,Generally favorable,80.0,1472,Generally favorable,"85,85,91",Kojima Productions,"Sony Interactive Entertainment,PlayStation Studios"
1300647130,Two Point Museum,2025-03-04,E,Tycoon," Curate and manage incredible museums! Explore to discover amazing artifacts. Design and refine the layout, keep staff happy, guests entertained, donations plentiful… and children off the exhibits.","PC,PlayStation 5,Xbox Series X",85.0,50.0,Generally favorable,79.0,15,Generally favorable,"85,83,87",Two Point Studios,SEGA
1300535119,OlliOlli World,2022-02-08,E10+,2D Platformer,"OlliOlli World is a bold new skateboarding action-platformer that’s bursting with personality. Flip and flow through the vivid and vibrant world of Radlandia, meeting colorful characters as you grind, trick, and air your way to discover the mystical skate gods on your quest for Gnarvana. Traverse a delightful and weird world as you take on missions, challenges, and make new friends along the way. Customize your character’s looks, tricks, and style while you experience explorable levels with multiple paths that provide an array of opportunities for player expression. Challenge the world in Leagues or dare a friend to beat your best tricks on one of millions of sharable levels. Experience the accessibility, depth, and player freedom as you dive into the signature flow state gameplay of OlliOlli World.

OlliOlli World marks the third entry in the critically-acclaimed OlliOlli series from Roll7, the BAFTA and multi-award-winning independent studio.

 

Key Features:

• Welcome to Radlandia!: Take a trip across a lush skateboarding utopia that is filled to the brim with eccentric characters and vibrant locations that are begging to be explored. Find your grind in Inflatable Alley or blaze down Los Vulgas to discover new paths, fresh side quests, rad rewards, and epic trick opportunities. All perfectly complemented by a hand-picked compilation of IDM and Electronica tracks. 

• Play at your level: Super tight controls combine with highly refined gameplay to ensure a silky smooth ride. Not a Pro? Don’t worry – OlliOlli World welcomes you with open arms, allowing new players to tear down streets and pull off sick method grabs without fear of faceplanting the curb. Think you’ve got what it takes? Achieve mastery through millions of unique levels in sandbox mode or compete against rivals around the globe in leagues with a hugely deep combo system with over 100 moves to master and combine in your battle for the highest score.

• Freedom of expression: Cruise through Radlandia's epic skate-haven and prove your skills to unlock special rewards that let you customize your character’s looks, tricks and style. Want to skate in your flip flops… go for it. Want to wear a bumble bee onesie …ok then… no judgement. In OlliOlli World as long as you’re on board anything goes!   
","Nintendo Switch,PC,Xbox One,Xbox Series X,PlayStation 5,PlayStation 4",84.0,38.0,Generally favorable,71.0,85,Mixed or average,"87,87,85,85,84,86",roll7,"Private Division,Take-Two Interactive"
1300464021,Shin Megami Tensei V,2021-11-12,M,JRPG,"The ambitions of god and human clash amidst the horror of a dying world. Neither human nor demon, the newly-forged Nahobino and his friends must decide what is worth saving... and prepare to sacrifice everything in its name. In a world without its Creator, which path will you choose? ",Nintendo Switch,84.0,98.0,Generally favorable,85.0,754,Generally favorable,84,Atlus,"Atlus,Nintendo,SEGA"
1300476521,Horizon Zero Dawn: Complete Edition,2020-08-07,T,Open-World Action,Take on the role of skilled hunter Aloy as you explore a lush world inhabited by mysterious mechanized creatures in a post-apocalyptic world.,PC,84.0,50.0,Generally favorable,71.0,1454,Mixed or average,84,Guerrilla,"PlayStation Mobile Inc.,Sony Interactive Entertainment"
1300535162,F1 2021,2021-07-15,E,Auto Racing Sim,"Every story has a beginning in F1 2021, the official videogame of the 2021 FIA Formula One world Championship. Enjoy the stunning new features of F1 2021, including the thrilling story experience 'braking point', two-player career, and get even closer to the grid with 'real-season start'. Take your team to the top in the acclaimed ten-year 'My team' Career mode, or race head-to-head in split-screen and multiplayer. Immerse yourself in the greatest racing spectacle on the planet and race with the authentic lineup of twenty heroic drivers and ten iconic teams from the 2021 Season: 'braking point' - the thrilling new story experience, new ways to play: two-player career and 'real-season start', acclaimed 'My team', split-screen and multiplayer ","PlayStation 5,PC,Xbox Series X,PlayStation 4",84.0,31.0,Generally favorable,66.0,138,Mixed or average,"84,86,88,83",Codemasters,Electronic Arts
1300506058,Yakuza: Like a Dragon,2020-11-10,M,JRPG,"RISE LIKE A DRAGON. Become Ichiban Kasuga, a low-ranking yakuza grunt left on the brink of death by the man he trusted most. Take up your legendary bat and get ready to crack some underworld skulls in dynamic RPG combat set against the backdrop of modern-day Japan.","PlayStation 4,PC,Xbox Series X,Xbox One,PlayStation 5",84.0,54.0,Generally favorable,82.0,980,Generally favorable,"84,83,83,89,86",Ryu ga Gotoku Studios,SEGA
1300584742,Risk of Rain Returns,2023-11-08,T,2D Platformer,"Risk of Rain is Back!
""Carefully designed, beautifully remastered, and loaded with new ways to play—Risk of Rain is 
back and better than ever! Dive into the iconic roguelike full of unique loot combinations, entirely
new Survivors, overhauled multiplayer, and more!""
Uncover New Ways to Play
Hone your skills and abilities, discover new Survivors, and dive into progressively stronger runs!
""Discover secrets of ancient design lying dormant beneath the surface of Petrichor V. Search 
under every log, stone, and Gup to find new ways to play!""
15 Survivors to Master
""Many Survivors fled the mysterious attack on your ship. Slice, dice, and serve justice cold with 
the return of Chef, hold the front line and shield your team as Enforcer, or lay down a path of 
toxic sludge as everybody’s favorite purple monster: Acrid! Forge new paths to explore with 15 
unique Survivors, each with new abilities to master.""
Rule-Bending Artifacts
""Variety is the spice of destruction. Select up to 11 Artifacts that each mutate your run! Perhaps 
you’d like to start with a random equipment item that changes every time it’s used, or maybe 
you’d like to experience a rampant Imp invasion every 10 minutes. Play around with 
combinations of Artifacts and discover exciting new ways to play.""
Potent Pick-Ups",PC,84.0,13.0,Generally favorable,81.0,51,Generally favorable,84,Hopoo Games,"Gearbox Publishing,Embracer Group"
1300016953,Fantasy Zone,2020-01-23,E,Horizontal Shoot-'Em-Up,"Take command of the spaceship Opa-Opa and blast your way through various fantastical levels as you try to take out all the enemy bases in each stage. Once you've destroyed the bases, you'll have to beat the stage boss in order to move on to the next level. By using your guns and bombs wisely, you'll be able to take down your enemies and explore each of the crazy environments in this side-scroller. You can also buy upgraded weapons for your ship by accessing the shop.","3DS,Nintendo Switch",84.0,10.0,Generally favorable,82.0,13,Generally favorable,"79,84",M2,SEGA
1300609203,Football Manager 2024,2023-11-06,E,Soccer Management,"Take over your dream team and sign elite players that will drive you towards footballing greatness in Football Manager 2024 Console.



When it’s time to take on the opposition, support from your backroom team will help to sharpen your team’s performances at both ends of the pitch. 



Make every advantage count when you’re battling the best teams and managers – have you got what it takes to win football’s biggest prizes? 



Game Description



•	Write your story. Chase instant glory at one of the world’s best clubs or use new functionality to bring forward your journey from FM23 Console – the choice is yours. 

•	Develop a successful strategy. The tactical styles popularised by the world’s leading managers are at your fingertips, allowing you to battle with the elite from day one. To really set yourself apart, create your own winning philosophy.

•	Build your dream squad. Lean on the skills of your scouts and the biggest player database in gaming to sign football’s biggest names and the superstars of the future. 

•	Relish big Matchday moments. Make match-winning tweaks as you experience the thrills and spills of life in the technical area. 

•	Battle for bragging rights. Prove that you’re the best against your friends in one of three online modes - Versus, Fantasy Draft and Online Career.
",PC,84.0,42.0,Generally favorable,71.0,136,Mixed or average,84,Sports Interactive,"SEGA Europe,SEGA"
